,x,y,z,L,R,kx,ky,kz,dist,t
452,1037.242958,222.0405239,0,0.22245833916923824,59.23049765754443,-0.015569783155716237,0.006528713656289453,0,0.22245833916923824,0
453,1037.152789,221.8266633,0,0.23209223337581214,322.3680450846413,-0.0028579342869330246,0.0012061887426779614,0,0.23209223337581214,0
454,1037.055689,221.5968436,0,0.24949048981491176,143.80451818813157,0.006407958733751026,-0.002700846817778529,0,0.24949048981491176,0
455,1036.949258,221.3436529,0,0.2746508480370621,80.40791205028232,0.011473054632102839,-0.0047997620321904595,0,0.2746508480370621,0
456,1036.831095,221.0596791,0,0.3075770044321477,70.2786794724312,0.01314907024004225,-0.005437672642520818,0,0.3075770044321477,0
457,1036.698799,220.7375103,0,0.34827427023747864,72.78263505723694,0.012722121856484204,-0.0051886995424700105,0,0.34827427023747864,0
458,1036.54997,220.3697345,0,0.3967481698844197,82.34907259272387,0.01126759955753168,-0.0045281380064374375,0,0.3967481698844197,0
459,1036.382207,219.9489397,0,0.45300407048502184,97.8983378177963,0.009497125830735368,-0.0037608839534578682,0,0.45300407048502184,0
460,1036.193109,219.4677139,0,0.5170457660494534,141.11322765037286,0.006600304886265961,-0.002579645202367865,0,0.5170457660494534,0
461,1035.978563,218.9153567,0,0.5925609356917865,33.714292683291376,-0.027553143693645882,0.010981795633786191,0,0.5925609356917865,0
462,1035.647945,218.1158259,0,0.8651923266376031,61.915474255189054,-0.014881822930349363,0.0062759703524183945,0,0.8651923266376031,0
463,1035.160608,216.9914429,0,1.2254527662288792,168.29382492623637,-0.005443281091942511,0.002382838694067242,0,1.2254527662288792,0
464,1034.530009,215.5688618,0,1.5560822873093902,367.36779067974265,-0.002486191128173082,0.0011083800258010344,0,1.5560822873093902,0
465,1033.769605,213.8747367,0,1.8569529066904742,722.4968363708969,-0.0012619951914949563,0.0005683931638286913,0,1.8569529066904742,0
466,1032.89285,211.9357215,0,2.1280223861266228,1387.7111141055705,-0.0006563798409911968,0.00029739843327712266,0,2.1280223861266228,0
467,1031.913203,209.7784705,0,2.369269955410271,2878.245358024772,-0.00031628391200049926,0.000143787341201882,0,2.369269955410271,0
468,1030.844118,207.4296377,0,2.580689493058204,8888.261073709516,-0.00010239313600205522,4.6622780814837546e-05,0,2.580689493058204,0
469,1029.699053,204.9158772,0,2.7622754579485806,19660.081126052508,4.628982123553353e-05,-2.1081954221436435e-05,0,2.7622754579485806,0
470,1028.491464,202.263843,0,2.9140275549299273,5647.478727164915,0.00016116913098336862,-7.333727002651015e-05,0,2.9140275549299273,0
471,1027.234807,199.5001894,0,3.035945987075809,3503.8100129830545,0.0002598570608093683,-0.00011802340546695808,0,3.035945987075809,0
472,1025.942538,196.6515703,0,3.128032919463275,2575.6787888643175,0.0003536640389263883,-0.00016017993757244393,0,3.128032919463275,0
473,1024.628113,193.7446398,0,3.1902912112306323,2019.2411182042285,0.00045140992898086104,-0.00020368439554363315,0,3.1902912112306323,0
474,1023.30499,190.806052,0,3.2227244268534387,1627.1311561842872,0.0005606429081205841,-0.00025176654708085154,0,3.2227244268534387,0
475,1021.986623,187.8624611,0,3.2253401267543467,1321.2833830144805,0.0006911033166379075,-0.0003085171938456591,0,3.2253401267543467,0
476,1020.686471,184.9405211,0,3.1981445537536195,1070.9932532122698,0.0008536393332824115,-0.00037831110357149555,0,3.1981445537536195,0
477,1019.417988,182.0668861,0,3.1411506227040285,859.1903625147249,0.001065621597048538,-0.0004680622007487081,0,3.1411506227040285,0
478,1018.194631,179.2682101,0,3.0543722272220184,678.1236564781079,0.0013525333643861835,-0.0005875948002138475,0,3.0543722272220184,0
479,1017.029857,176.5711473,0,2.937830188799167,523.3439592344495,0.0017563115652821323,-0.0007526520847216152,0,2.937830188799167,0
480,1015.937122,174.0023518,0,2.7915551402480125,418.55044951092697,0.002201652342592197,-0.0009278982826488606,0,2.7915551402480125,0
481,1014.927632,171.5860104,0,2.618735538662528,199.29667544667035,-0.004617038798863399,0.001964615925283012,0,2.618735538662528,0
482,1013.903167,169.2209825,0,2.577379580892838,125.21818412337458,-0.007295027924193875,0.0032495739176486237,0,2.577379580892838,0
483,1012.814567,166.8442277,0,2.6141945871191505,162.9727764385544,-0.005558006850992994,0.0025998045771901436,0,2.6141945871191505,0
484,1011.674613,164.4578175,0,2.6447020181449585,224.76108145708906,-0.004003293583744671,0.0019413252810022445,0,2.6447020181449585,0
485,1010.496085,162.0638232,0,2.668358475770557,347.01268893890256,-0.002580522151533317,0.0012827022657990875,0,2.668358475770557,0
486,1009.291762,159.6643163,0,2.6847769463172813,718.1142984366645,-0.0012434026930553852,0.0006269818218986574,0,2.6847769463172813,0
487,1008.074425,157.2613682,0,2.693709142216816,17699.98304087209,5.040081746037395e-05,-2.5528308109357486e-05,0,2.693709142216816,0
488,1006.856854,154.8570504,0,2.695036775897111,665.4614344011976,0.00134198763219642,-0.0006761853497774332,0,2.695036775897111,0
489,1005.65183,152.4534344,0,2.688764161474924,335.26373735442553,0.0026717419310494134,-0.001326066297192914,0,2.688764161474924,0
490,1004.472133,150.0525914,0,2.675020022814406,220.55176463110476,0.004081411924551555,-0.0019748379883573804,0,2.675020022814406,0
491,1003.330542,147.6565931,0,2.6540606370020603,161.37674284631973,0.005615886622173645,-0.002619285740817957,0,2.6540606370020603,0
492,1002.239839,145.2675107,0,2.6262802112872414,124.8248143481149,0.007322274651813061,-0.0032502402766195725,0,2.6262802112872414,0
493,1001.212802,142.8874159,0,2.592229977520496,99.77054991941448,0.009253577341401564,-0.003851206410194928,0,2.592229977520496,0
494,1000.262213,140.5183799,0,2.5526360916153013,81.4532964978135,0.011464183715670179,-0.004392787421427253,0,2.5526360916153013,0
495,999.4008523,138.1624742,0,2.5084325629358757,67.48479708216207,0.014009288978275435,-0.004828815530431972,0,2.5084325629358757,0
496,998.641499,135.8217703,0,2.460795030411135,56.542088494382625,0.016937611720931715,-0.005090166256332845,0,2.460795030411135,0
497,997.9969339,133.4983395,0,2.4111812147838627,47.83813263099441,0.020277500677085926,-0.005078671788170058,0,2.4111812147838627,0
498,997.4799371,131.1942535,0,2.3613762907690465,40.87244643078274,0.024017547434059268,-0.00466478303059854,0,2.3613762907690465,0
499,997.1032889,128.9115834,0,2.3135355307401673,35.31328039910004,0.028076185475856098,-0.0036925016661350568,0,2.3135355307401673,0
500,996.8797694,126.6524009,0,2.2702128832306823,30.94294417294275,0.03225560058012461,-0.0019999913454683952,0,2.2702128832306823,0
501,996.8221081,124.4180634,0,2.2350814055474526,29.527256231215308,0.03386455293202099,0.0004082788434137646,0,2.2350814055474526,0
502,996.9342544,122.1785682,0,2.242301394421965,33.11328519546735,0.030093133656118598,0.0025307338765374453,0,2.242301394421965,0
503,997.2024076,119.921127,0,2.273311881402925,38.33286779629251,0.025802513743440617,0.0038439712132742167,0,2.273311881402925,0
504,997.6107241,117.6511912,0,2.3063674686167963,44.827419008913296,0.021846536478921236,0.004512836373713116,0,2.3063674686167963,0
505,998.1433604,115.3742118,0,2.3384474798682344,52.893504810960664,0.018309265719024137,0.004712147603341471,0,2.3384474798682344,0
506,998.784473,113.0956401,0,2.3670476036446133,63.00586749177406,0.01519484299108574,0.004585025062710945,0,2.3670476036446133,0
507,999.5182184,110.8209273,0,2.390125652451138,75.97054760246598,0.012462273465591154,0.004237475526889238,0,2.390125652451138,0
508,1000.328753,108.5555246,0,2.4060373502845716,93.26159661152981,0.010048352938152028,0.003742083820204101,0,2.4060373502845716,0
509,1001.200233,106.3048832,0,2.4134755233467686,117.85440095637726,0.007880784300817028,0.003144716599970051,0,2.4134755233467686,0
510,1002.116816,104.0744543,0,2.4114181457897637,156.72427435668106,0.0058829006274362,0.0024706176211573426,0,2.4114181457897637,0
511,1003.062658,101.869689,0,2.399084641493141,230.63520760992822,0.003975714634968946,0.001730115881294005,0,2.399084641493141,0
512,1004.021914,99.6960387,0,2.3759056589490286,440.35264550645013,0.0020751091202445304,0.0009224650237394667,0,2.3759056589490286,0
513,1004.978742,97.55895448,0,2.3415056662235476,10775.331247976686,8.469829440330511e-05,3.793266968692749e-05,0,2.3415056662235476,0
514,1005.917299,95.46388755,0,2.2956904589749314,432.70829800993977,-0.0021115609297667013,-0.0009392285423360112,0,2.2956904589749314,0
515,1006.82174,93.41628913,0,2.2384532186462,196.69443748706502,-0.004662167337637408,-0.00202769203588836,0,2.2384532186462,0
516,1007.676222,91.42161043,0,2.169995991829892,118.76892066019299,-0.007769434593223777,-0.0032445987676894953,0,2.169995991829892,0
517,1008.464902,89.48530263,0,2.090766375935106,79.4568039757943,-0.01171713696461569,-0.004593731503548573,0,2.090766375935106,0
518,1009.171937,87.61281695,0,2.0015246970821945,55.681220217100815,-0.016912838399489673,-0.00604111768823021,0,2.0015246970821945,0
519,1009.781481,85.80960459,0,1.903449159602842,39.88198243009901,-0.023938415234279625,-0.007460342594339279,0,1.903449159602842,0
520,1010.277693,84.08111675,0,1.798303801356122,29.420851302792638,-0.03294128968631176,-0.008376006534441035,0,1.798303801356122,0
521,1010.646858,82.43239696,0,1.6895442412563848,81.07663748299528,-0.012063409439292343,-0.0025694236495726404,0,1.6895442412563848,0
522,1010.967609,80.8492311,0,1.6153313419452435,329.63322363542824,0.002971781480086801,0.0006096700395211206,0,1.6153313419452435,0
523,1011.285266,79.31926984,0,1.5625899739694125,423.77332330055106,0.002309589376451297,0.00048397004210639646,0,1.5625899739694125,0
524,1011.598354,77.83834018,0,1.5136633554432486,650.6722402150353,0.0015032657156491087,0.00031963726649719335,0,1.5136633554432486,0
525,1011.905398,76.40226912,0,1.4685285517502016,1792.3415590004217,0.0005455501538821122,0.00011687691592618204,0,1.4685285517502016,0
526,1012.204922,75.00688366,0,1.427170350222924,1732.3343563020394,-0.0005644494082007309,-0.00012091768998376985,0,1.427170350222924,0
527,1012.495453,73.64801078,0,1.389584026232479,535.3767200869725,-0.001827067762337304,-0.00038815363456078664,0,1.389584026232479,0
528,1012.775515,72.3214775,0,1.355774784686454,302.8680260056,-0.0032320737131355495,-0.000674812853596728,0,1.355774784686454,0
529,1013.043632,71.02311081,0,1.3257612105468017,205.79471932250266,-0.00476194482761276,-0.0009673751636831884,0,1.3257612105468017,0
530,1013.29833,69.7487377,0,1.2995760442140545,153.50257019474228,-0.0063935583444116794,-0.0012497035981698728,0,1.2995760442140545,0
531,1013.538134,68.49418517,0,1.2772658333117093,121.48695371281487,-0.008092972939985257,-0.0015028938953849035,0,1.2772658333117093,0
532,1013.761569,67.25528022,0,1.2588918437894014,100.34445125275732,-0.009818354559959733,-0.0017072065933176983,0,1.2588918437894014,0
533,1013.96716,66.02784985,0,1.2445292172059947,85.70561017162555,-0.011521231755354201,-0.0018438782538668073,0,1.2445292172059947,0
534,1014.153431,64.80772106,0,1.2342654291633584,75.29232227651524,-0.013145434548123284,-0.0018967246602964152,0,1.2342654291633584,0
535,1014.318908,63.59072084,0,1.2281987514279022,67.77969863193158,-0.014636568137673374,-0.0018552502824093204,0,1.2281987514279022,0
536,1014.462116,62.37267619,0,1.2264343849785242,62.37411061068177,-0.015940254951132778,-0.001715424795843175,0,1.2264343849785242,0
537,1014.581579,61.14941411,0,1.2290815777379953,58.58214834160652,-0.017005692855852114,-0.0014808444156967195,0,1.2290815777379953,0
538,1014.675824,59.91676159,0,1.2362501183366397,56.06103836895712,-0.017799703433522024,-0.0011636619260017695,0,1.2362501183366397,0
539,1014.743374,58.67054564,0,1.2480453503516609,54.61146527982303,-0.01829446348805351,-0.000782093355749737,0,1.2480453503516609,0
540,1014.782754,57.40659324,0,1.2645657174958356,48.434834973121966,-0.020642918552380634,-0.0003735019163967732,0,1.2645657174958356,0
541,1014.788952,56.1212292,0,1.2853789832298939,9.798133335986044,-0.10187156132100553,0.006203299104952146,0,1.2853789832298939,0
542,1014.623896,54.83105154,0,1.3006928451787165,7.825092777040245,-0.12497454854460528,0.026695911877218842,0,1.3006928451787165,0
543,1014.231254,53.54555252,0,1.3441262852071898,9.721990162177802,-0.0960607074312614,0.036775499886198056,0,1.3441262852071898,0
544,1013.630472,52.26431448,0,1.415100677219474,12.676477190670564,-0.06944326574359617,0.03742561166635539,0,1.415100677219474,0
545,1012.840996,50.98691973,0,1.5016689721452046,16.91458830816322,-0.048861632481497226,0.03328335852467498,0,1.5016689721452046,0
546,1011.882275,49.7129506,0,1.5944100162862407,22.754523051526988,-0.03416749919301411,0.027639604774841522,0,1.5944100162862407,0
547,1010.773753,48.44198942,0,1.686464747793733,30.674565848738663,-0.023970042245919164,0.02209562243034444,0,1.686464747793733,0
548,1009.534877,47.17361851,0,1.7730139617922482,41.46100469113069,-0.01688988954616832,0.01721801822038691,0,1.7730139617922482,0
549,1008.185094,45.9074202,0,1.850722104297634,56.56194871319513,-0.011883271723607303,0.013090481945541453,0,1.850722104297634,0
550,1006.743851,44.6429768,0,1.9172893617951468,79.01281097812983,-0.008230646119291692,0.009614324830630974,0,1.9172893617951468,0
551,1005.230593,43.37987065,0,1.9711384833977723,116.4404239320524,-0.005447243671997555,0.006639480571789603,0,1.9711384833977723,0
552,1003.664768,42.11768406,0,2.011199373160424,194.6643771778909,-0.00320319940529538,0.004016063067042985,0,2.011199373160424,0
553,1002.065822,40.85599937,0,2.0367809327211064,489.77079342707833,-0.0012614404369996983,0.0016054901076130931,0,2.0367809327211064,0
554,1000.453201,39.59439889,0,2.0474819317340005,1094.2351720299357,0.0005637803878383688,-0.0007192558179549926,0,2.0474819317340005,0
555,998.8463517,38.33246496,0,2.0431451041460074,254.55923858824394,0.0024387015096976974,-0.0030797300264190763,0,2.0431451041460074,0
556,997.2647211,37.06977989,0,2.0238401470613727,138.75148358402214,0.00453752590727109,-0.005599427074944028,0,2.0238401470613727,0
557,995.7277554,35.80592601,0,1.9898719036580044,91.00124737174471,0.007071882459427462,-0.008410917340144914,0,1.9898719036580044,0
558,994.2549011,34.54048564,0,1.941813358449831,64.2048100432025,0.010327499825732668,-0.01165882775343941,0,1.941813358449831,0
559,992.8656047,33.27304111,0,1.8805744132259097,46.79755547574412,0.014716032043562918,-0.015493775219484425,0,1.8805744132259097,0
560,991.5793128,32.00317475,0,1.807514156034488,35.41359974032507,0.02034474554201225,-0.0195821667382225,0,1.807514156034488,0
561,990.412818,30.73057778,0,1.7263293910723525,112.08310298971996,0.006623220548746047,-0.0059778061797843545,0,1.7263293910723525,0
562,989.2824425,29.4588826,0,1.7014574346234812,336.3580858541258,-0.0022170791886659017,0.0019807624481404033,0,1.7014574346234812,0
563,988.1426927,28.18964657,0,1.705869193827653,488.09907466525107,-0.0015219696508137288,0.0013715115321548828,0,1.705869193827653,0
564,986.9966504,26.92234809,0,1.7086422653087887,877.3172992742182,-0.0008446723054844415,0.0007653498631135511,0,1.7086422653087887,0
565,985.8473976,25.65646555,0,1.7097486959739696,4197.175408648392,-0.00017636958209556785,0.00016018564085135823,0,1.7097486959739696,0
566,984.6980165,24.39147732,0,1.7091729389022656,1506.5335004511642,0.0004915247561227156,-0.0004460956223283987,0,1.7091729389022656,0
567,983.5515888,23.1268618,0,1.7069120905167225,635.1133459759244,0.0011679505543908514,-0.0010559409782912815,0,1.7069120905167225,0
568,982.4111966,21.86209738,0,1.702974870019714,399.6801985546251,0.0018617494349046318,-0.0016714947905100512,0,1.702974870019714,0
569,981.2799219,20.59666244,0,1.6973827011705525,289.4759904197613,0.002582155738029698,-0.002294812822893668,0,1.6973827011705525,0
570,980.1608466,19.33003537,0,1.6901697138236704,225.191589446282,0.0033388798361207667,-0.002927690374680049,0,1.6901697138236704,0
571,979.0570527,18.06169456,0,1.681383175837302,182.84200621804032,0.004142123468268966,-0.0035714131238762854,0,1.681383175837302,0
572,977.9716222,16.7911184,0,1.671084422969307,152.69104462514707,0.005002737897993551,-0.004226615049600874,0,1.671084422969307,0
573,976.907637,15.51778528,0,1.6593497944399274,130.0394163843279,0.005932386721153324,-0.004893109413231,0,1.6593497944399274,0
574,975.8681792,14.24117357,0,1.6462715377755999,112.34745030494578,0.006943296130296955,-0.00556935384181046,0,1.6462715377755999,0
575,974.8563306,12.96076168,0,1.6319596187943353,98.11753001778594,0.008048660612389012,-0.006252443178910155,0,1.6319596187943353,0
576,973.8751733,11.67602799,0,1.6165427001982366,86.4160016856531,0.009261985471336337,-0.006937233586963992,0,1.6165427001982366,0
577,972.9277893,10.38645088,0,1.6001704803214118,76.6284088087219,0.010597082520551249,-0.007616041735964756,0,1.6001704803214118,0
578,972.0172604,9.091508747,0,1.5830154786209918,68.33383645312178,0.012067665612146682,-0.008278075396710164,0,1.5830154786209918,0
579,971.1466687,7.790679976,0,1.5652748639042349,61.23673841174278,0.0136861480396341,-0.008908446448617664,0,1.5652748639042349,0
580,970.3190962,6.483442955,0,1.5471731874063617,55.82020435813978,0.015267793341470192,-0.009371741610758096,0,1.5471731874063617,0
581,969.53794,5.170890551,0,1.5274157332057723,85.72808566751884,0.010076636541217416,-0.005876111816509985,0,1.5274157332057723,0
582,968.8148325,3.906302035,0,1.4567321549809535,110.99084767729741,0.007850542426287624,-0.00442092895124563,0,1.4567321549809535,0
583,968.1489146,2.706499335,0,1.3722146947426406,96.11080015948242,0.009133177387658845,-0.004984172715120778,0,1.3722146947426406,0
584,967.5326944,1.558888585,0,1.3025888715952,86.24138669071363,0.010256914385277668,-0.005408151332489361,0,1.3025888715952,0
585,966.95868,0.450875923,0,1.2478720249126904,80.61428146084492,0.01105828087474811,-0.00562069784017848,0,1.2478720249126904,0
586,966.4193796,-0.630132517,0,1.2080662932105157,78.91099305210477,0.0113826518080482,-0.005570245556864523,0,1.2080662932105157,0
587,965.9073012,-1.696730598,0,1.1831550000483417,81.29422473962099,0.011127629542946509,-0.0052431272651581075,0,1.1831550000483417,0
588,965.414953,-2.761512185,0,1.173101265048127,88.57197952248947,0.010278908741332925,-0.004670528152929025,0,1.173101265048127,0
589,964.934843,-3.837071141,0,1.177850873384139,102.58660305860639,0.008923959954540518,-0.003922211476012054,0,1.177850873384139,0
590,964.4594795,-4.936001332,0,1.1973378895798403,127.18254951461867,0.0072311013879499415,-0.003087627341837168,0,1.1973378895798403,0
591,963.9813705,-6.070896621,0,1.2314932126793923,170.7179651839291,0.00540631222809041,-0.002254647152638521,0,1.2314932126793923,0
592,963.4930242,-7.254350872,0,1.2802523473650222,254.06632724373154,0.003642157265958997,-0.0014921895142021987,0,1.2802523473650222,0
593,962.9869486,-8.498957951,0,1.3435621660393324,445.1285029152961,0.0020823562384019822,-0.0008430567559308941,0,1.3435621660393324,0
594,962.455652,-9.817311719,0,1.4213840912193216,1150.2618281870575,0.0008065510246639418,-0.0003244609635940265,0,1.4213840912193216,0
595,961.8916423,-11.22200604,0,1.513695173125617,5690.7230514951725,-0.0001630619959949463,6.549746968447057e-05,0,1.513695173125617,0
596,961.2874278,-12.72563479,0,1.6204859085585075,1095.5463041778503,-0.0008467114209640476,0.0003409679894885895,0,1.6204859085585075,0
597,960.6355166,-14.34079181,0,1.741757851120767,719.7764779825228,-0.0012877064281957321,0.000521558023211055,0,1.741757851120767,0
598,959.9284167,-16.08007099,0,1.8775202620907936,602.1011779225956,-0.001537585551672386,0.0006278971418200749,0,1.8775202620907936,0
599,959.1586363,-17.95606617,0,2.027786916716672,561.5523987427455,-0.0016462528317484318,0.0006789851987682216,0,2.027786916716672,0
600,958.3186835,-19.98137124,0,2.1925741339337965,791.9225953454835,-0.0011657451088144643,0.00048536077644790115,0,2.1925741339337965,0
601,957.3951144,-22.19019479,0,2.394134782653103,113.62866583666883,0.008154725763976339,-0.003309220520064001,0,2.394134782653103,0
602,956.1953846,-25.27480992,0,3.309713294717981,196.51019845006215,0.004758064315094413,-0.0018046197806598138,0,3.309713294717981,0
603,954.6590815,-29.46855209,0,4.466284877110515,462.6043274116864,0.0020333301213157156,-0.0007337611776675668,0,4.466284877110515,0
604,952.8260787,-34.64398416,0,5.490445917773169,878.8176219823288,0.0010737874913908383,-0.0003765366041893005,0,5.490445917773169,0
605,950.7362499,-40.67366897,0,6.381573733904082,1461.4027351994614,0.0006470299601416355,-0.00022267293475430503,0,6.381573733904082,0
606,948.4294687,-47.43016938,0,7.139435362478135,2218.262494946075,0.0004268575703398779,-0.00014496968095996133,0,7.139435362478135,0
607,945.9456088,-54.78604823,0,7.763923857090929,3149.8429889608265,0.0003009156401626713,-0.0001011972244501922,0,7.763923857090929,0
608,943.3245437,-62.6138684,0,8.254983396245951,4250.3181100067195,0.00022317430418738256,-7.448667569361534e-05,0,8.254983396245951,0
609,940.6061472,-70.78619271,0,8.612581735985403,5509.930520453982,0.00017225778972143556,-5.714938755557051e-05,0,8.612581735985403,0
610,937.8302929,-79.17558404,0,8.836699269676872,6918.382538851962,0.00013725478018155902,-4.5317179398860994e-05,0,8.836699269676872,0
611,935.0368544,-87.65460522,0,8.927323161181663,8471.62493114715,0.00011213290291592026,-3.687703139517608e-05,0,8.927323161181663,0
612,932.2657053,-96.09581912,0,8.884444802011219,10185.318103082287,9.32958124423026e-05,-3.0582825399925315e-05,0,8.884444802011219,0
613,929.5567193,-104.3717886,0,8.708058106264987,12126.111891010813,7.838392445121963e-05,-2.562637562562125e-05,0,8.708058106264987,0
614,926.9497701,-112.3550765,0,8.398158716389391,14495.606699098547,6.558467613285752e-05,-2.139570722618356e-05,0,8.398158716389391,0
615,924.4847312,-119.9182456,0,7.95474346624126,17912.698603598434,5.308209210849095e-05,-1.7287834622912692e-05,0,7.95474346624126,0
616,922.2014764,-126.9338589,0,7.377810139659324,24882.953122846062,3.8217053054809796e-05,-1.2431602170976103e-05,0,7.377810139659324,0
617,920.1398792,-133.2744791,0,6.667356862782743,60880.370643310045,1.562098742424995e-05,-5.07808165043177e-06,0,6.667356862782743,0
618,918.3398133,-138.8126692,0,5.823382765032776,32834.80080509976,-2.896313822281043e-05,9.41666568828019e-06,0,5.823382765032776,0
619,916.8411523,-143.420992,0,4.845887310072427,6569.941459984499,-0.00014472913379114712,4.712602247832606e-05,0,4.845887310072427,0
620,915.6837699,-146.9720103,0,3.7348714819608486,1741.6749562826458,-0.0005457052029584205,0.00017850903566442452,0,3.7348714819608486,0
621,914.8999246,-149.3623955,0,2.515622161357146,12850.71729644491,7.394503969338733e-05,-2.423973816229268e-05,0,2.515622161357146,0
622,914.2818765,-151.248287,0,1.984583130958722,942.4375952234221,0.0010086590639001988,-0.00032938407408071834,0,1.984583130958722,0
623,913.7172465,-152.9830178,0,1.8243075358525986,877.1850003808271,0.0010844001593349583,-0.0003517100316293602,0,1.8243075358525986,0
624,913.2011776,-154.5793732,0,1.6777001140419234,842.8788544579317,0.0011292486573120963,-0.00036382198220804565,0,1.6777001140419234,0
625,912.7288127,-156.0501388,0,1.5447588966875816,849.3574540472537,0.0011212924515689084,-0.0003590003004760993,0,1.5447588966875816,0
626,912.295295,-157.4081,0,1.4254810475480553,923.256873033794,0.0010320726126513042,-0.00032860277846397936,0,1.4254810475480553,0
627,911.8957674,-158.6660423,0,1.3198640586405426,1149.719222510692,0.0008291227280387857,-0.0002628089342628973,0,1.3198640586405426,0
628,911.525373,-159.8367511,0,1.2279051697703722,1985.5698170057358,0.0004802212303868464,-0.00015177133395443665,0,1.2279051697703722,0
629,911.1792547,-160.9330119,0,1.149602374393648,25767.620340731257,-3.700742443172979e-05,1.1685122779322532e-05,0,1.149602374393648,0
630,910.8525556,-161.96761,0,1.0849541605360429,1317.5580312489192,-0.0007236591034057969,0.00022884037735562235,0,1.0849541605360429,0
631,910.5404187,-162.9533311,0,1.033961087917136,615.805155107829,-0.001547714731290839,0.0004915269287431169,0,1.033961087917136,0
632,910.237987,-163.9029604,0,0.996624673878492,390.6308329798,-0.002438255001112583,0.0007799466851069046,0,0.996624673878492,0
633,909.9404035,-164.8292835,0,0.9729493435250505,288.91494525337646,-0.003293568170381054,0.0010641879720073464,0,0.9729493435250505,0
634,909.6428113,-165.7450859,0,0.9629408877738099,237.43330725441385,-0.004002887130751103,0.0013097279959356908,0,0.9629408877738099,0
635,909.3403534,-166.6631529,0,0.966606330292419,212.0594343503803,-0.004475481873138782,0.0014857667014828004,0,0.966606330292419,0
636,909.0281727,-167.59627,0,0.9839534093466554,203.093604018839,-0.004665648119543375,0.0015735018370486946,0,0.9839534093466554,0
637,908.7014123,-168.5572227,0,1.0149888918827985,206.46003904677633,-0.004581843505782494,0.0015705760449296479,0,1.0149888918827985,0
638,908.3552153,-169.5587964,0,1.059717999913492,220.83695807138946,-0.00427621240751296,0.0014895812461745803,0,1.059717999913492,0
639,907.9847246,-170.6137767,0,1.118144352118521,246.56960660148664,-0.0038234891473537965,0.0013524891273924392,0,1.118144352118521,0
640,907.5850832,-171.7349488,0,1.1902689302894849,274.4707597981352,-0.0034292116233720026,0.0012307280644674467,0,1.1902689302894849,0
641,907.1520799,-172.9326903,0,1.273607694163742,146.2707659657994,-0.006419211607509062,0.0023523000653671083,0,1.273607694163742,0
642,906.7010961,-174.1467205,0,1.2950890758455522,126.8709877571255,-0.007374586206705954,0.0027824017400678667,0,1.2950890758455522,0
643,906.2407595,-175.3483293,0,1.2867686247095904,140.22284275305458,-0.006647758364956739,0.0025817982163331863,0,1.2867686247095904,0
644,905.7714579,-176.5405443,0,1.2812574284614178,158.6698257347401,-0.005855035276342819,0.002332113053237391,0,1.2812574284614178,0
645,905.2935792,-177.726393,0,1.278516793478059,184.83412726858188,-0.005011091877722756,0.002039566457932085,0,1.278516793478059,0
646,904.8075113,-178.9089031,0,1.2785116894312667,223.59292847152332,-0.00413170813370467,0.0017121533636564462,0,1.2785116894312667,0
647,904.3136421,-180.0911023,0,1.2812110424083907,285.12475780365617,-0.0032331521640249403,0.0013592041766181215,0,1.2812110424083907,0
648,903.8123594,-181.2760181,0,1.2865884339636255,394.78078902431673,-0.0023312656763077506,0.0009907317256860374,0,1.2865884339636255,0
649,903.3040511,-182.4666781,0,1.2946229425778233,637.7979983756289,-0.0014413613647200616,0.000617066210720827,0,1.2946229425778233,0
650,902.7891052,-183.66611,0,1.3052992617267822,1590.0204405369388,-0.0005778115504633873,0.0002483497844843235,0,1.3052992617267822,0
651,902.2679094,-184.8773415,0,1.3186079055313857,3719.30609272997,0.0002469918818113337,-0.00010622930913941749,0,1.3186079055313857,0
652,901.7408517,-186.1034,0,1.3345445906943403,899.11757482825,0.0010221156274791018,-0.00043848834643979954,0,1.3345445906943403,0
653,901.2083199,-187.3473133,0,1.3531113834153319,529.013842498084,0.0017387089431593467,-0.0007417290528484782,0,1.3531113834153319,0
654,900.6707019,-188.612109,0,1.3743148389879438,385.3610056374302,0.0023899825934163626,-0.0010108655466028417,0,1.3743148389879438,0
655,900.1283857,-189.9008147,0,1.3981663856619606,310.53323125837045,0.0029709610190220073,-0.0012423815419059152,0,1.3981663856619606,0
656,899.581759,-191.2164579,0,1.4246816412304226,265.7219980768464,0.0034791622601711976,-0.0014346061900491135,0,1.4246816412304226,0
657,899.0312098,-192.5620664,0,1.4538798632943708,236.80386255858392,0.003913312256372449,-0.0015871062180019906,0,1.4538798632943708,0
658,898.4771259,-193.9406678,0,1.4857828873429717,217.37890769454117,0.004274246302504195,-0.001700950332390046,0,1.4857828873429717,0
659,897.9198952,-195.3552896,0,1.5204147098925664,204.1530678277908,0.004564108110229187,-0.001778234356204515,0,1.5204147098925664,0
660,897.3599056,-196.8089595,0,1.557801184450104,216.36101468117585,0.004318906631735056,-0.0016459188806360013,0,1.557801184450104,0
661,896.7958447,-198.3056623,0,1.599463650864488,133.74428965306097,-0.006980690359235233,0.002678584372389022,0,1.599463650864488,0
662,896.1833302,-199.8724123,0,1.682224591191753,106.06228359131586,-0.008753716954122104,0.003502511468872282,0,1.682224591191753,0
663,895.5101258,-201.5149427,0,1.7751366930756507,161.93886354610012,-0.005700950889381065,0.00237315877477193,0,1.7751366930756507,0
