,x,y,z,L,R,kx,ky,kz,dist,t,delta_t,delta_vel,vel,ay,ax,time
559,990.412818,30.73057778,0.0,1.7263293910723525,112.08310298971996,0.006623220548746047,-0.0059778061797843545,0.0,1.7263293910723525,0.0,0.038750834355776476,1.0526099161217677,45.07578162797453,0.5369905462046346,0.8435882605198155,23.01359419287483
560,989.2824425,29.4588826,0.0,1.7014574346234812,336.3580858541258,-0.0022170791886659017,0.0019807624481404033,0.0,1.7014574346234812,0.0,0.037259543724706405,1.178456628071317,46.254238256045845,0.1875982524716938,0.9822458427855862,23.050853736599535
561,988.1426927,28.18964657,0.0,1.705869193827653,488.09907466525107,-0.0015219696508137288,0.0013715115321548828,0.0,1.705869193827653,0.0,0.03642281161807322,1.1618975224702157,47.41613577851606,0.13612541294038893,0.990691612941085,23.08727654821761
562,986.9966504,26.92234809,0.0,1.7086422653087887,877.3172992742182,-0.0008446723054844415,0.0007653498631135511,0.0,1.7086422653087887,0.0,0.035605932165118294,1.1428742352567927,48.55901001377285,0.0795865632178811,0.9968279585541159,23.122882480382728
563,985.8473976,25.65646555,0.0,1.7097486959739696,4197.175408648392,-0.00017636958209556785,0.00016018564085135823,0.0,1.7097486959739696,0.0,0.03480805908073224,1.1206488972832205,49.679658911056066,0.01744723685181034,0.999847785378473,23.15769053946346
564,984.6980165,24.39147732,0.0,1.7091729389022656,1506.5335004511642,0.0004915247561227156,-0.0004460956223283987,0.0,1.7091729389022656,0.0,0.03402909074951606,1.0943176560307701,50.773976567086834,0.05087712310066455,0.9987049205571182,23.191719630212976
565,983.5515888,23.1268618,0.0,1.7069120905167225,635.1133459759244,0.0011679505543908514,-0.0010559409782912815,0.0,1.7069120905167225,0.0,0.03326967354806046,1.0627375328666342,51.83671409995347,0.1260594029606385,0.992022694763183,23.224989303761035
566,982.4111966,21.86209738,0.0,1.702974870019714,399.6801985546251,0.0018617494349046318,-0.0016714947905100512,0.0,1.702974870019714,0.0,0.032531229786660475,1.024419449125021,52.86113354907849,0.20878842777638856,0.9779608337897094,23.257520533547694
567,981.2799219,20.59666244,0.0,1.6973827011705525,289.4759904197613,0.002582155738029698,-0.002294812822893668,0.0,1.6973827011705525,0.0,0.031816094230210513,0.9773603852710425,53.83849393434953,0.2997812896031661,0.9540079551051253,23.289336627777907
568,980.1608466,19.33003537,0.0,1.6901697138236704,225.191589446282,0.0033388798361207667,-0.002927690374680049,0.0,1.6901697138236704,0.0,0.031127736066013652,0.9187487591925375,54.75724269354207,0.39974014632643323,0.9166285045834663,23.32046436384392
569,979.0570527,18.06169456,0.0,1.681383175837302,182.84200621804032,0.004142123468268966,-0.0035714131238762854,0.0,1.681383175837302,0.0,0.030471187701748413,0.8444013287641908,55.60164402230626,0.5092737512420726,0.8606045818468708,23.35093555154567
570,977.9716222,16.7911184,0.0,1.671084422969307,152.69104462514707,0.005002737897993551,-0.004226615049600874,0.0,1.671084422969307,0.0,0.029853916251099174,0.7474797483921882,56.34912377069845,0.6287902919056144,0.777574928097127,23.38078946779677
571,976.907637,15.51778528,0.0,1.6593497944399274,130.0394163843279,0.005932386721153324,-0.004893109413231,0.0,1.6593497944399274,0.0,0.029287888791082548,0.6147881831281927,56.96391195382664,0.7583041816325224,0.6519008882634157,23.410077356587852
572,975.8681792,14.24117357,0.0,1.6462715377755999,112.34745030494578,0.006943296130296955,-0.00556935384181046,0.0,1.6462715377755999,0.0,0.02879664198050693,0.4099199785954366,57.37383193242208,0.896975375565978,0.4420805080845262,23.438873998568358
573,974.8563306,12.96076168,0.0,1.6319596187943353,98.11753001778594,0.008048660612389012,-0.006252443178910155,0.0,1.6319596187943353,0.0,0.02844431971558991,0.0,57.37383193242208,1.0418980739563821,0.0,23.467318318283947
574,973.8751733,11.67602799,0.0,1.6165427001982366,86.4160016856531,0.009261985471336337,-0.006937233586963992,0.0,1.6165427001982366,0.0,0.028175609781516526,0.0,57.37383193242208,1.1829807391315672,0.0,23.495493928065464
575,972.9277893,10.38645088,0.0,1.6001704803214118,76.6284088087219,0.010597082520551249,-0.007616041735964756,0.0,1.6001704803214118,0.0,0.02789024937721045,0.0,57.37383193242208,1.33408049489934,0.0,23.523384177442676
576,972.0172604,9.091508747,0.0,1.5830154786209918,68.33383645312178,0.012067665612146682,-0.008278075396710164,0.0,1.5830154786209918,0.0,0.027591245438958144,0.0,57.37383193242208,1.496015310321691,0.0,23.550975422881635
577,971.1466687,7.790679976,0.0,1.5652748639042349,61.23673841174278,0.0136861480396341,-0.008908446448617664,0.0,1.5652748639042349,0.0,0.0272820345300955,0.0,57.37383193242208,1.669397623033517,0.0,23.57825745741173
578,970.3190962,6.483442955,0.0,1.5471731874063617,55.82020435813978,0.015267793341470192,-0.009371741610758096,0.0,1.5471731874063617,0.0,0.026966530477321154,0.0,57.37383193242208,1.8313882351808617,0.0,23.60522398788905
579,969.53794,5.170890551,0.0,1.5274157332057723,85.72808566751884,0.010076636541217416,-0.005876111816509985,0.0,1.5274157332057723,0.0,0.02662216696637664,0.0,57.37383193242208,1.1924734438065445,0.0,23.631846154855427
580,968.8148325,3.906302035,0.0,1.4567321549809535,110.99084767729741,0.007850542426287624,-0.00442092895124563,0.0,1.4567321549809535,0.0,0.02532012237127369,0.31751106761608394,57.69134300003816,0.9210531110106924,0.3894369868124047,23.6571662772267
581,968.1489146,2.706499335,0.0,1.3722146947426406,96.11080015948242,0.009133177387658845,-0.004984172715120778,0.0,1.3722146947426406,0.0,0.023785452433335325,0.0,57.69134300003816,1.0754574526216527,0.0,23.680951729660034
582,967.5326944,1.558888585,0.0,1.3025888715952,86.24138669071363,0.010256914385277668,-0.005408151332489361,0.0,1.3025888715952,0.0,0.022578584651675355,0.0,57.69134300003816,1.198532169706818,0.0,23.70353031431171
583,966.95868,0.450875923,0.0,1.2478720249126904,80.61428146084492,0.01105828087474811,-0.00562069784017848,0.0,1.2478720249126904,0.0,0.02163014344997767,0.0,57.69134300003816,1.2821931106481435,0.0,23.72516045776169
584,966.4193796,-0.630132517,0.0,1.2080662932105157,78.91099305210477,0.0113826518080482,-0.005570245556864523,0.0,1.2080662932105157,0.0,0.020940165896462432,0.0,57.69134300003816,1.3098691615843088,0.0,23.74610062365815
585,965.9073012,-1.696730598,0.0,1.1831550000483417,81.29422473962099,0.011127629542946509,-0.0052431272651581075,0.0,1.1831550000483417,0.0,0.020508362927996997,0.0,57.69134300003816,1.2714688729735664,0.0,23.76660898658615
586,965.414953,-2.761512185,0.0,1.173101265048127,88.57197952248947,0.010278908741332925,-0.004670528152929025,0.0,1.173101265048127,0.0,0.02033409527400586,0.0,57.69134300003816,1.166995215261059,0.0,23.786943081860155
587,964.934843,-3.837071141,0.0,1.177850873384139,102.58660305860639,0.008923959954540518,-0.003922211476012054,0.0,1.177850873384139,0.0,0.020416423195129294,0.0,57.69134300003816,1.007568953715094,0.0,23.807359505055285
588,964.4594795,-4.936001332,0.0,1.1973378895798403,127.18254951461867,0.0072311013879499415,-0.003087627341837168,0.0,1.1973378895798403,0.0,0.020684632853557025,0.38807948140434334,58.079422481442506,0.8127142969174784,0.5826623993239385,23.82804413790884
589,963.9813705,-6.070896621,0.0,1.2314932126793923,170.7179651839291,0.00540631222809041,-0.002254647152638521,0.0,1.2314932126793923,0.0,0.021106102559238067,0.5366187517430452,58.61604123318555,0.6136340937004998,0.789590526189598,23.849150240468077
590,963.4930242,-7.254350872,0.0,1.2802523473650222,254.06632724373154,0.003642157265958997,-0.0014921895142021987,0.0,1.2802523473650222,0.0,0.021723695123214214,0.6348218612383074,59.250863094423856,0.41998133223403505,0.9075327435277061,23.87087393559129
591,962.9869486,-8.498957951,0.0,1.3435621660393324,445.1285029152961,0.0020823562384019822,-0.0008430567559308941,0.0,1.3435621660393324,0.0,0.022541955372729103,0.7037414667889884,59.95460456121285,0.24493344220377064,0.9695398954608377,23.89341589096402
592,962.455652,-9.817311719,0.0,1.4213840912193216,1150.2618281870575,0.0008065510246639418,-0.0003244609635940265,0.0,1.4213840912193216,0.0,0.0235593264293182,0.7550293466752166,60.70963390788806,0.09704932212000225,0.9952795733240224,23.91697521739334
593,961.8916423,-11.22200604,0.0,1.513695173125617,5690.7230514951725,-0.0001630619959949463,6.549746968447057e-05,0.0,1.513695173125617,0.0,0.02477067208373047,0.7974542827591825,61.507088190647245,0.020113697109134777,0.9997976991314803,23.94174588947707
594,961.2874278,-12.72563479,0.0,1.6204859085585075,1095.5463041778503,-0.0008467114209640476,0.0003409679894885895,0.0,1.6204859085585075,0.0,0.026168117098419555,0.8377540012990822,62.34484219194633,0.10724170876599201,0.99423297868304,23.967914006575487
595,960.6355166,-14.34079181,0.0,1.741757851120767,719.7764779825228,-0.0012877064281957321,0.000521558023211055,0.0,1.741757851120767,0.0,0.02774155508992312,0.8806266873454337,63.22546887929176,0.1677055897883773,0.9858371240492684,23.99565556166541
596,959.9284167,-16.08007099,0.0,1.8775202620907936,602.1011779225956,-0.001537585551672386,0.0006278971418200749,0.0,1.8775202620907936,0.0,0.029479096785656973,0.9288307426209702,64.15429962191273,0.20618580798275385,0.9785128576500663,24.025134658451066
597,959.1586363,-17.95606617,0.0,2.027786916716672,561.5523987427455,-0.0016462528317484318,0.0006789851987682216,0.0,2.027786916716672,0.0,0.03136752501244458,0.9835215666101564,65.13782118852288,0.22761735784126266,0.9737506551522123,24.05650218346351
598,958.3186835,-19.98137124,0.0,2.1925741339337965,791.9225953454835,-0.0011657451088144643,0.00048536077644790115,0.0,2.1925741339337965,0.0,0.033388832919812594,1.0601332219117718,66.19795441043465,0.1663902403379281,0.9860599819079398,24.089891016383323
599,957.3951144,-22.19019479,0.0,2.394134782653103,113.62866583666883,0.008154725763976339,-0.003309220520064001,0.0,2.394134782653103,0.0,0.03616629552945401,0.0,66.19795441043465,1.197692582133002,0.0,24.126057311912778
600,956.1953846,-25.27480992,0.0,3.309713294717981,196.51019845006215,0.004758064315094413,-0.0018046197806598138,0.0,3.309713294717981,0.0,0.04956617865143318,1.1513358837527798,67.34929029418743,0.6925452788895949,0.7213744081180958,24.17562349056421
601,954.6590815,-29.46855209,0.0,4.466284877110515,462.6043274116864,0.0020333301213157156,-0.0007337611776675668,0.0,4.466284877110515,0.0,0.06534303637017025,2.004123332786018,69.35341362697345,0.30450924641463883,0.9525093799265122,24.24096652693438
602,952.8260787,-34.64398416,0.0,5.490445917773169,878.8176219823288,0.0010737874913908383,-0.0003765366041893005,0.0,5.490445917773169,0.0,0.07843494168247384,0.0,70.0,0.17315755765140783,0.0,24.319401468616853
603,950.7362499,-40.67366897,0.0,6.381573733904082,1461.4027351994614,0.0006470299601416355,-0.00022267293475430503,0.0,6.381573733904082,0.0,0.09116533905577259,0.0,70.0,0.10412866308390246,0.0,24.410566807672627
604,948.4294687,-47.43016938,0.0,7.139435362478135,2218.262494946075,0.0004268575703398779,-0.00014496968095996133,0.0,7.139435362478135,0.0,0.10199193374968765,0.0,70.0,0.06860049853891503,0.0,24.512558741422314
605,945.9456088,-54.78604823,0.0,7.763923857090929,3149.8429889608265,0.0003009156401626713,-0.0001011972244501922,0.0,7.763923857090929,0.0,0.11091319795844184,0.0,70.0,0.04831158682410464,0.0,24.623471939380757
606,943.3245437,-62.6138684,0.0,8.254983396245951,4250.3181100067195,0.00022317430418738256,-7.448667569361534e-05,0.0,8.254983396245951,0.0,0.11792833423208501,0.0,70.0,0.03580294676890376,0.0,24.741400273612843
607,940.6061472,-70.78619271,0.0,8.612581735985403,5509.930520453982,0.00017225778972143556,-5.714938755557051e-05,0.0,8.612581735985403,0.0,0.12303688194264861,0.0,70.0,0.02761811831902013,0.0,24.864437155555493
608,937.8302929,-79.17558404,0.0,8.836699269676872,6918.382538851962,0.00013725478018155902,-4.5317179398860994e-05,0.0,8.836699269676872,0.0,0.12623856099538389,0.0,70.0,0.021995591048761236,0.0,24.990675716550875
609,935.0368544,-87.65460522,0.0,8.927323161181663,8471.62493114715,0.00011213290291592026,-3.687703139517608e-05,0.0,8.927323161181663,0.0,0.1275331880168809,0.0,70.0,0.017962777422308788,0.0,25.118208904567755
610,932.2657053,-96.09581912,0.0,8.884444802011219,10185.318103082287,9.32958124423026e-05,-3.0582825399925315e-05,0.0,8.884444802011219,0.0,0.12692064002873168,0.0,70.0,0.014940516486905529,0.0,25.245129544596487
611,929.5567193,-104.3717886,0.0,8.708058106264987,12126.111891010813,7.838392445121963e-05,-2.562637562562125e-05,0.0,8.708058106264987,0.0,0.12440083008949981,0.0,70.0,0.012549275019991035,0.0,25.369530374685986
612,926.9497701,-112.3550765,0.0,8.398158716389391,14495.606699098547,6.558467613285752e-05,-2.139570722618356e-05,0.0,8.398158716389391,0.0,0.11997369594841988,0.0,70.0,0.010497933353347788,0.0,25.489504070634407
613,924.4847312,-119.9182456,0.0,7.95474346624126,17912.698603598434,5.308209210849095e-05,-1.7287834622912692e-05,0.0,7.95474346624126,0.0,0.11363919237487514,0.0,70.0,0.008495309188806897,0.0,25.603143263009283
614,922.2014764,-126.9338589,0.0,7.377810139659324,24882.953122846062,3.8217053054809796e-05,-1.2431602170976103e-05,0.0,7.377810139659324,0.0,0.10539728770941892,0.0,70.0,0.006115588945259119,0.0,25.708540550718702
615,920.1398792,-133.2744791,0.0,6.667356862782743,60880.370643310045,1.562098742424995e-05,-5.07808165043177e-06,0.0,6.667356862782743,0.0,0.09524795518261062,0.0,70.0,0.0024995562844885564,0.0,25.803788505901313
616,918.3398133,-138.8126692,0.0,5.823382765032776,32834.80080509976,-2.896313822281043e-05,9.41666568828019e-06,0.0,5.823382765032776,0.0,0.0831911823576111,0.0,70.0,0.0046345313299370845,0.0,25.886979688258926
617,916.8411523,-143.420992,0.0,4.845887310072427,6569.941459984499,-0.00014472913379114712,4.712602247832606e-05,0.0,4.845887310072427,0.0,0.06922696157246323,0.0,70.0,0.023162141393545582,0.0,25.95620664983139
618,915.6837699,-146.9720103,0.0,3.7348714819608486,1741.6749562826458,-0.0005457052029584205,0.00017850903566442452,0.0,3.7348714819608486,0.0,0.05335530688515498,0.0,70.0,0.08737216579623533,0.0,26.009561956716546
619,914.8999246,-149.3623955,0.0,2.515622161357146,12850.71729644491,7.394503969338733e-05,-2.423973816229268e-05,0.0,2.515622161357146,0.0,0.03593745944795923,0.0,70.0,0.011841666852758207,0.0,26.045499416164503
620,914.2818765,-151.248287,0.0,1.984583130958722,942.4375952234221,0.0010086590639001988,-0.00032938407408071834,0.0,1.984583130958722,0.0,0.0283511875851246,0.0,70.0,0.16146842381367718,0.0,26.073850603749626
