x,y,z
1044.885301,267.3569264,0
1044.3937,264.7834489,0
1043.914706,262.0768967,0
1043.448931,259.2676485,0
1042.996986,256.3860827,0
1042.559481,253.4625779,0
1042.137028,250.5275127,0
1041.730237,247.6112658,0
1041.339719,244.7442155,0
1040.966086,241.9567406,0
1040.609948,239.2792196,0
1040.271917,236.7420311,0
1039.952603,234.3755535,0
1039.652617,232.2101656,0
1039.372571,230.2762459,0
1039.113075,228.6041729,0
1038.87474,227.2243253,0
1038.658178,226.1670815,0
1038.46399,225.4595217,0
1038.291613,224.9320194,0
1038.138713,224.47009,0
1038.002889,224.0663215,0
1037.881741,223.7133017,0
1037.772867,223.4036188,0
1037.673868,223.1298608,0
1037.582342,222.8846156,0
1037.495888,222.6604714,0
1037.412107,222.450016,0
1037.328597,222.2458375,0
1037.242958,222.0405239,0
1037.152789,221.8266633,0
1037.055689,221.5968436,0
1036.949258,221.3436529,0
1036.831095,221.0596791,0
1036.698799,220.7375103,0
1036.54997,220.3697345,0
1036.382207,219.9489397,0
1036.193109,219.4677139,0
1035.978563,218.9153567,0
1035.647945,218.1158259,0
1035.160608,216.9914429,0
1034.530009,215.5688618,0
1033.769605,213.8747367,0
1032.89285,211.9357215,0
1031.913203,209.7784705,0
1030.844118,207.4296377,0
1029.699053,204.9158772,0
1028.491464,202.263843,0
1027.234807,199.5001894,0
1025.942538,196.6515703,0
1024.628113,193.7446398,0
1023.30499,190.806052,0
1021.986623,187.8624611,0
1020.686471,184.9405211,0
1019.417988,182.0668861,0
1018.194631,179.2682101,0
1017.029857,176.5711473,0
1015.937122,174.0023518,0
1014.927632,171.5860104,0
1013.903167,169.2209825,0
1012.814567,166.8442277,0
1011.674613,164.4578175,0
1010.496085,162.0638232,0
1009.291762,159.6643163,0
1008.074425,157.2613682,0
1006.856854,154.8570504,0
1005.65183,152.4534344,0
1004.472133,150.0525914,0
1003.330542,147.6565931,0
1002.239839,145.2675107,0
1001.212802,142.8874159,0
1000.262213,140.5183799,0
999.4008523,138.1624742,0
