x,y,z,t,curvature
98.99925054485117,119.94821288679123,0,1.0,4.609948468961857e+16
100.45102575512993,120.0785369234601,0,1.05,6861.788862107693
101.89759904527608,120.20838330903986,0,1.1,3394.0594227510537
103.333768495157,120.33727439244139,0,1.1500000000000001,2222.073021040176
104.75433218464009,120.46473252257556,0,1.2000000000000002,1624.3537207265097
106.15408819359273,120.59028004835325,0,1.2500000000000002,1256.7123639956358
107.5278346018823,120.71343931868537,0,1.3000000000000003,1004.5075894389294
108.8703694893762,120.8337326824828,0,1.3500000000000003,818.6831203350296
110.17649093594181,120.95068248865638,0,1.4000000000000004,674.7770867202994
111.44099702144655,121.06381108611704,0,1.4500000000000004,559.2584660789271
112.65868582575774,121.17264082377565,0,1.5000000000000004,464.06165961895334
113.82435542874282,121.27669405054309,0,1.5500000000000005,384.10220876133553
114.93280391026916,121.37549311533023,0,1.6000000000000005,316.0346533844309
115.97882935020414,121.46856036704797,0,1.6500000000000006,257.58368626332077
116.95722982841517,121.55541815460718,0,1.7000000000000006,207.16195560640858
117.86280342476962,121.63558882691875,0,1.7500000000000007,163.64074657723538
118.69034821913488,121.70859473289357,0,1.8000000000000007,126.20665724531618
119.43466229137834,121.77395822144251,0,1.8500000000000008,94.26885949492154
120.0905437213674,121.83120164147645,0,1.9000000000000008,67.39727296303951
120.65279058896942,121.8798473419063,0,1.9500000000000008,45.28026299406133
121.11620097405182,121.91941767164292,0,2.000000000000001,27.695029200157414
121.47899907108405,121.94960737780423,0,2.0500000000000007,8.813552686735164
121.75311353294398,121.9708008003363,0,2.100000000000001,3.734075324548876
121.95389912711155,121.98355467739229,0,2.1500000000000012,1.7352937908056147
122.09671062106673,121.98842574712529,0,2.200000000000001,0.8587247060809007
122.19690278228941,121.98597074768841,0,2.250000000000001,0.4866668488216594
122.26983037825961,121.97674641723478,0,2.300000000000001,0.3997878588164163
122.33084817645722,121.96130949391753,0,2.3500000000000014,0.7467242362234049
122.39531094436222,121.94021671588976,0,2.4000000000000012,3.6017629647998533
122.47857344945456,121.9140248213046,0,2.450000000000001,1.0175868724122203
122.59599045921415,121.88329054831514,0,2.5000000000000013,0.9887980888394058
122.76291674112096,121.84857063507454,0,2.5500000000000016,1.2023769669427196
122.99470706265494,121.8104218197359,0,2.6000000000000014,1.5547753176248935
123.30671619129603,121.76940084045233,0,2.6500000000000012,2.027896243041238
123.71429889452418,121.72606443537695,0,2.7000000000000015,2.618625951622501
124.23280993981935,121.6809693426629,0,2.7500000000000018,3.3275453706711398
124.87760409466145,121.6346723004633,0,2.8000000000000016,4.1561694557857
125.66403612653046,121.58773004693123,0,2.8500000000000014,5.106137066415754
126.60746080290633,121.54069932021983,0,2.9000000000000017,6.178963621606892
127.72323289126899,121.49413685848224,0,2.950000000000002,7.37597740783072
129.02670715909838,121.44859939987154,0,3.0000000000000018,8.69831849868651
130.527315667646,121.40445049224414,0,3.0500000000000016,13.371652067419907
132.21079965324984,121.36128092226944,0,3.100000000000002,20.471679099013336
134.05697764601936,121.31848828632019,0,3.150000000000002,32.57549530009977
136.04566817606394,121.27547018076902,0,3.200000000000002,58.57438494633957
138.15668977349316,121.23162420198865,0,3.2500000000000018,162.4225314415364
140.36986096841645,121.18634794635179,0,3.300000000000002,317.7210211045657
142.66500029094328,121.1390390102311,0,3.3500000000000023,86.46191238416465
145.02192627118313,121.08909498999931,0,3.400000000000002,50.95118599715115
147.4204574392455,121.03591348202909,0,3.450000000000002,36.02113782155287
149.8404123252399,120.97889208269314,0,3.500000000000002,27.4944764666977
152.26160945927575,120.91742838836413,0,3.5500000000000025,21.79733851712751
154.66386737146257,120.8509199954148,0,3.6000000000000023,17.612860576055553
157.0270045919098,120.7787645002178,0,3.650000000000002,14.34584011236321
159.33083965072694,120.70035949914588,0,3.7000000000000024,11.690340135550764
161.55519107802348,120.61510258857166,0,3.7500000000000027,9.474726378853948
163.67987740390885,120.52239136486787,0,3.8000000000000025,7.596544317520821
165.68471715849262,120.42162342440723,0,3.8500000000000023,5.991837817419138
167.54952887188415,120.31219636356239,0,3.9000000000000026,4.619389642923557
169.25413107419303,120.19350777870606,0,3.950000000000003,3.452059494666151
170.7783422955287,120.06495526621093,0,4.000000000000003,2.4717571704412986
172.10785346377352,119.92626585421257,0,4.0500000000000025,2.053963341014486
173.25184509790188,119.77848429789803,0,4.100000000000003,1.689793484397165
174.22537011466085,119.62298478421717,0,4.150000000000003,1.376995361382179
175.0434814307977,119.46114150011995,0,4.200000000000003,1.1132900755085802
175.7212319630596,119.2943286325562,0,4.250000000000003,0.8964819464364562
176.27367462819382,119.12392036847588,0,4.3000000000000025,0.7246933097210483
176.71586234294747,118.95129089482889,0,4.350000000000003,0.596882815913697
177.06284802406782,118.77781439856513,0,4.400000000000003,0.5140508561558389
177.329684588302,118.60486506663447,0,4.450000000000003,0.4822556724674164
177.53142495239726,118.43381708598685,0,4.5000000000000036,0.5210971284156721
177.6831220331008,118.26604464357214,0,4.550000000000003,0.6941881638093444
177.79982874715984,118.1029219263403,0,4.600000000000003,1.3060712170123443
177.89659801132154,117.94582312124119,0,4.650000000000003,43.89382021289709
177.9884827423331,117.79612241522472,0,4.700000000000003,1.1977046909686249
178.09053585694176,117.65519399524078,0,4.7500000000000036,0.5349433835057802
178.21781027189468,117.52441204823931,0,4.800000000000003,0.36112105093825275
178.3853589039391,117.40515076117018,0,4.850000000000003,0.3310794920302037
178.6082346698222,117.2987843209833,0,4.900000000000004,0.3789774410659205
178.90149048629118,117.20668691462858,0,4.950000000000004,0.4908340562312755
