x,y,z
-228.45185218028703,10.334614791230958,0
-228.2457384138905,10.282120464319082,0
-228.0396400892445,10.229631134533426,0
-227.83357264809942,10.177151799000216,0
-227.62755153220579,10.124687454845672,0
-227.42159218331406,10.072243099196019,0
-227.21571004317477,10.019823729177476,0
-227.0099205535383,9.967434341916267,0
-226.80423915615518,9.915079934538614,0
-226.5986812927759,9.862765504170738,0
-226.39326240515095,9.810496047938864,0
-226.18799793503078,9.758276562969213,0
-225.98290332416585,9.706112046388007,0
-225.77799401430667,9.65400749532147,0
-225.57328544720377,9.601967906895819,0
-225.3687930646075,9.549998278237284,0
-225.16453230826843,9.49810360647208,0
-224.96051861993703,9.446288888726436,0
-224.7567674413638,9.394559122126568,0
-224.55329421429914,9.342919303798704,0
-224.35011438049358,9.291374430869062,0
-224.14724338169765,9.239929500463866,0
-223.9446966596617,9.188589509709338,0
-223.7424896561363,9.1373594557317,0
-223.54063781287192,9.086244335657176,0
-223.33915657161907,9.035249146611987,0
-223.13806137412814,8.984378885722354,0
-222.93736766214965,8.933638550114502,0
-222.7370908774341,8.88303313691465,0
-222.53724646173197,8.832567643249023,0
-222.3378498567937,8.782247066243844,0
-222.1389165043698,8.732076403025332,0
-221.94046184621072,8.682060650719711,0
-221.742501324067,8.632204806453203,0
-221.54505037968906,8.582513867352032,0
-221.3481244548274,8.532992830542417,0
-221.1517389912325,8.483646693150584,0
-220.95590943065483,8.434480452302754,0
-220.76065121484487,8.385499105125147,0
-220.56597978555308,8.336707648743989,0
-220.37191058453,8.288111080285498,0
-220.17845905352604,8.2397143968759,0
-219.9856406342917,8.191522595641416,0
-219.7934707685775,8.14354067370827,0
-219.6019648981339,8.09577362820268,0
-219.4111384647113,8.048226456250871,0
-219.22100691006028,8.000904154979066,0
-219.03158567593127,7.953811721513486,0
-218.8428902040748,7.9069541529803535,0
-218.65493593624126,7.860336446505891,0
-218.4677383141812,7.813963599216322,0
-218.28131277964508,7.767840608237868,0
-218.09567477438338,7.721972470696748,0
-217.91083974014654,7.67636418371919,0
-217.7268231186851,7.631020744431412,0
-217.54364035174953,7.585947149959638,0
-217.36130688109026,7.54114839743009,0
-217.17983814845778,7.49662948396899,0
-216.9992495956026,7.4523954067025615,0
-216.81955666427524,7.408451162757025,0
-216.64077479622605,7.3648017492586035,0
-216.46291943320563,7.32145216333352,0
-216.2860060169644,7.278407402107996,0
-216.11004998925287,7.235672462708256,0
-215.93506679182147,7.193252342260518,0
-215.7610718664207,7.151152037891007,0
-215.58808065480108,7.1093765467259455,0
-215.41610859871304,7.067930865891555,0
-215.2451711399071,7.02681999251406,0
-215.07528372013365,6.986048923719678,0
-214.90646178114326,6.945622656634636,0
-214.73872076468643,6.905546188385153,0
-214.57207611251354,6.865824516097453,0
-214.40654326637514,6.826462636897758,0
-214.24213766802166,6.787465547912291,0
-214.07887475920364,6.748838246267273,0
-213.9167699816715,6.710585729088927,0
-213.75583877717577,6.672712993503476,0
-213.59609658746692,6.635225036637141,0
-213.43755885429536,6.598126855616144,0
-213.28024101941162,6.561423447566708,0
-213.12415852456618,6.525119809615057,0
-212.96932681150957,6.48922093888741,0
-212.81576132199217,6.453731832509991,0
-212.6634774977645,6.418657487609023,0
-212.51249078057705,6.384002901310726,0
-212.36281661218032,6.349773070741326,0
-212.21447043432474,6.315972993027043,0
-212.0674676887608,6.282607665294098,0
-211.921823817239,6.249682084668715,0
-211.7775542615098,6.2172012482771155,0
-211.63467446332368,6.185170153245522,0
-211.49319986443112,6.153593796700158,0
-211.35314590658265,6.122477175767246,0
-211.21452803152866,6.0918252875730055,0
-211.07736168101968,6.06164312924366,0
-210.94166229680616,6.031935697905433,0
-210.80744532063864,6.002707990684546,0
-210.67472619426752,5.973965004707221,0
-210.54352035944333,5.945711737099681,0
-210.41384325791654,5.917953184988147,0
-210.28570529502076,5.8906948579215115,0
-210.1590967304222,5.863944315139337,0
-210.03400278737024,5.837709628303854,0
-209.9104086891142,5.8119988690772955,0
-209.7882996589035,5.786820109121894,0
-209.66766091998738,5.762181420099879,0
-209.54847769561533,5.738090873673484,0
-209.4307352090366,5.71455654150494,0
-209.31441868350063,5.69158649525648,0
-209.19951334225675,5.669188806590335,0
-209.0860044085542,5.647371547168735,0
-208.97387710564254,5.6261427886539135,0
-208.86311665677098,5.605510602708102,0
-208.75370828518894,5.58548306099353,0
-208.64563721414572,5.566068235172433,0
-208.5388886668907,5.5472741969070425,0
-208.43344786667328,5.529109017859587,0
-208.32930003674278,5.5115807696923,0
-208.22643040034856,5.494697524067413,0
-208.12482418073995,5.478467352647157,0
-208.02446660116635,5.462898327093767,0
-207.92534288487704,5.447998519069469,0
-207.82743825512145,5.4337760002365,0
-207.73073793514897,5.42023884225709,0
-207.63522714820883,5.40739511679347,0
-207.5408911175505,5.395252895507872,0
-207.44771506642326,5.383820250062527,0
-207.35568421807653,5.373105252119669,0
-207.26478379575963,5.363115973341528,0
-207.17499902272192,5.353860485390335,0
-207.0863151222127,5.345346859928324,0
-206.99871731748144,5.3375831686177255,0
-206.91219083177745,5.33057748312077,0
-206.82672088835002,5.324337875099691,0
-206.7422927104486,5.31887241621672,0
-206.6588915213225,5.314189178134088,0
-206.57650254422106,5.310296232514027,0
-206.49511100239363,5.307201651018769,0
-206.41470211908964,5.304913505310545,0
-206.3352611175584,5.303439867051589,0
-206.2567732210492,5.302788807904128,0
-206.1792236528115,5.302968399530398,0
-206.1025976360946,5.3039867135926295,0
-206.0268803941479,5.305851821753055,0
-205.9520571502207,5.308571795673904,0
