,x,y,z,t,curvature,L,R,kx,ky,kz,dist,pos,delta_t,delta_vel,vel,ay,ax,power_into_inverter,motor_torque,motor_efficiency,max_vel,time
20,121.75311353294398,121.9708008003363,0.0,2.100000000000001,3.734075324548876,0.27493253601453926,17.341709500506123,0.0039892348191155474,-0.05752628847409397,0.0,0.27493253601453926,21.386000757315202,0.023460438406650536,0.2615392341521297,11.849755053281797,7.743570255677957,-11.148096622013204,0.0,0.0,0.0,19.4956275373979,1.3628962504567597
21,121.95389912711155,121.98355467739228,0.0,2.150000000000001,1.7352937908056147,0.2011902487825465,5.864079680398566,0.00788918975874639,-0.17034715695992553,0.0,0.2011902487825465,21.587191006097747,0.017361624250251225,0.0,11.588215819129667,22.89988424263702,-0.0,0.0,0.0,0.0,11.588215819129667,1.380257874707011
22,122.09671062106672,121.98842574712528,0.0,2.200000000000001,0.8587247060809007,0.1428945419743169,2.0749410370835255,-0.0001662875256713388,-0.48194137693684425,0.0,0.1428945419743169,21.730085548072065,0.012331021807380266,0.0,11.588215819129667,25.005887340118207,-0.0,0.0,0.0,0.0,11.588215819129667,1.392588896514391
23,122.1969027822894,121.9859707476884,0.0,2.250000000000001,0.4866668488216594,0.10022223402372585,0.8577304918140709,-0.09660272494686985,-1.1618582778967013,0.0,0.10022223402372585,21.83030778209579,0.008648633714456747,0.0,11.588215819129667,25.005887340118207,-0.0,0.0,0.0,0.0,11.588215819129667,1.4012375302288478
24,122.2698303782596,121.97674641723478,0.0,2.300000000000001,0.3997878588164163,0.07350865613184761,0.5596924166801319,-0.3401246002637628,-1.7540229651603592,0.0,0.07350865613184761,21.903816438227636,0.0063433972303571125,0.0,11.588215819129667,25.005887340118207,-0.0,0.0,0.0,0.0,11.588215819129667,1.4075809274592048
25,122.33084817645722,121.96130949391753,0.0,2.3500000000000014,0.7467242362234049,0.06294021209361181,0.955562833262793,-0.2899421232917358,-1.0055364092585128,0.0,0.06294021209361181,21.966756650321248,0.005431397988783655,0.0,11.588215819129667,25.005887340118207,-0.0,0.0,0.0,0.0,11.588215819129667,1.4130123254479885
26,122.39531094436222,121.94021671588976,0.0,2.400000000000001,3.6017629647998533,0.06782590751993149,6.768351839165324,0.04524264094543304,0.14064892044798247,0.0,0.06782590751993149,22.03458255784118,0.0058530069320909105,0.0,11.588215819129667,19.840390845770123,-0.0,0.0,0.0,0.0,11.588215819129667,1.4188653323800795
27,122.47857344945456,121.9140248213046,0.0,2.450000000000001,1.0175868724122203,0.08728493625025865,2.139861256389669,0.13110941023273487,0.4485513587083943,0.0,0.08728493625025865,22.12186749409144,0.00753221527909153,0.0,11.588215819129667,25.005887340118207,-0.0,0.0,0.0,0.0,11.588215819129667,1.426397547659171
28,122.59599045921416,121.88329054831514,0.0,2.5000000000000013,0.9887980888394058,0.12137277172857754,2.865309380519442,0.08120446882970424,0.3394238439711979,0.0,0.12137277172857754,22.243240265820017,0.010473810086296205,0.0,11.588215819129667,25.005887340118207,-0.0,0.0,0.0,0.0,11.588215819129667,1.4368713577454673
29,122.76291674112096,121.84857063507454,0.0,2.5500000000000016,1.2023769669427196,0.17049884447310099,4.832339697912305,0.03855973902079066,0.20331486723557218,0.0,0.17049884447310099,22.41373911029312,0.014713122980644169,0.0,11.588215819129667,25.005887340118207,-0.0,0.0,0.0,0.0,11.588215819129667,1.4515844807261113
30,122.99470706265494,121.8104218197359,0.0,2.6000000000000014,1.5547753176248935,0.23490867431529006,8.48269396904517,0.017532211594251813,0.11657608914750431,0.0,0.23490867431529006,22.648647784608407,0.020263560888159934,0.008898483313520519,11.597114302443188,15.830671996509931,0.4391371962032563,13412.881549920205,47.172866330638016,0.8536949045218842,12.897033145700435,1.4718480416142712
31,123.30671619129603,121.76940084045232,0.0,2.650000000000001,2.027896243041238,0.314694164383069,14.610843290944775,0.008190288197336335,0.06795049840809453,0.0,0.314694164383069,22.963341948991477,0.02682050929007873,0.272452134056834,11.869566436500023,9.20501694979412,10.158350503717605,39864.69325195181,140.0,0.92,17.613219333028404,1.49866855090435
32,123.71429889452418,121.72606443537695,0.0,2.700000000000001,2.618625951622501,0.40988010927052476,24.259322743858693,0.004011866143967495,0.04102557391364249,0.0,0.40988010927052476,23.373222058262,0.0340271254495772,0.35224151464265957,12.221807951142683,5.80752434344663,10.35178581760089,40761.53863979652,140.00000000000003,0.9199999999999999,23.941833406333473,1.5326956763539272
33,124.23280993981936,121.6809693426629,0.0,2.7500000000000018,3.32754537067114,0.5204683193816833,38.70733568146851,0.002065332083748071,0.025752208948042674,0.0,0.5204683193816833,23.893690377643686,0.04184228577312941,0.4340077630986804,12.655815714241363,3.8590253491957083,10.372467829599184,41960.88500259201,140.0,0.92,28.72672322442507,1.5745379621270565
34,124.87760409466144,121.6346723004633,0.0,2.8000000000000016,4.1561694557857,0.6464541114688169,59.47065175904108,0.0011130655587419445,0.016778136674738132,0.0,0.6464541114688169,24.540144489112503,0.050055747486628645,0.5177345855400888,13.173550299781452,2.6932556926028424,10.343159607763141,43450.02610515797,140.0,0.9200000000000002,28.72672322442507,1.624593709613685
35,125.66403612653046,121.58773004693124,0.0,2.8500000000000014,5.106137066415754,0.7878317814840377,88.30315817268469,0.0006243320453529101,0.011307400308704097,0.0,0.7878317814840377,25.32797627059654,0.0584673983422171,0.6023380216925956,13.775888321474048,1.9653026130899454,10.302117740335131,45226.77442961435,140.0,0.9199999999999999,28.72672322442507,1.6830611079559021
36,126.60746080290632,121.54069932021984,0.0,2.9000000000000017,6.178963621606892,0.9445962149246043,127.19839666781857,0.00036227200905456256,0.007853383057250808,0.0,0.9445962149246043,26.272572485521145,0.06690345583088667,0.685814470798881,14.461702792272929,1.491961408454911,10.250807858601943,47294.04619599909,140.0,0.92,28.72672322442507,1.7499645637867889
37,127.723232891269,121.49413685848224,0.0,2.950000000000002,7.37597740783072,1.1167432184760755,178.39080703219432,0.0002161957777067956,0.005601499427183598,0.0,1.1167432184760755,27.38931570399722,0.075234051492477,0.7637692072502182,15.225471999523148,1.1723745810191375,10.151908505506858,49650.97768780601,140.0,0.9199999999999999,28.72672322442507,1.8251986152792659
38,129.02670715909838,121.44859939987154,0.0,3.0000000000000018,8.69831849868651,1.3042694610509131,254.62878216325535,0.00012706527701528058,0.003925229694684977,0.0,1.3042694610509131,28.693585165048134,0.08337306252885737,0.8366067155379233,16.06207871506107,0.9104037479142287,10.034496636708699,52276.00581572085,140.0,0.9199999999999999,28.72672322442507,1.9085716778081232
39,130.527315667646,121.40445049224414,0.0,3.0500000000000016,13.371652067419909,1.5012578132919847,421.91489260182266,6.54861167778481e-05,0.002369241399491256,0.0,1.5012578132919847,30.19484297834012,0.09091809166698156,0.9002447711658577,16.96232348622693,0.611474913952121,9.901712130774921,55151.41959082913,140.0,0.9200000000000002,28.72672322442507,1.9994897694751048
40,132.21079965324984,121.36128092226944,0.0,3.100000000000002,20.471679099013336,1.684037393158582,716.9004698258824,3.411967216514886e-05,0.0013944764182927034,0.0,1.684037393158582,31.878880371498703,0.09659537433485917,0.9432212822033338,17.90554476843026,0.40133941901486814,9.764663046219448,58242.87587828231,140.0,0.92,28.72672322442507,2.096085143809964
41,134.05697764601936,121.3184882863202,0.0,3.150000000000002,32.57549530009977,1.8466738723115137,1239.8506072600621,1.8089513582523226e-05,0.0008063459003152248,0.0,1.8466738723115137,33.725554243810215,0.10042215681216389,0.9671261663861674,18.872670934816426,0.25858642289394124,9.63060540708305,61479.21067433285,140.0,0.92,28.72672322442507,2.1965073006221276
42,136.04566817606394,121.27547018076902,0.0,3.200000000000002,58.57438494633957,1.989155745962141,2381.439024130684,8.905863900985278e-06,0.0004198197218450663,0.0,1.989155745962141,35.71470998977236,0.10274377994629591,0.9753621379843702,19.848033072800796,0.14956406802978428,9.493150227626346,64797.56674146285,140.0,0.92,28.72672322442507,2.2992510805684234
43,138.15668977349316,121.23162420198864,0.0,3.2500000000000018,162.4225314415364,2.111476889446769,6925.549844826179,2.9763906004490547e-06,0.00014436218770037294,0.0,2.111476889446769,37.82618687921913,0.10384434257938874,0.970123980886043,20.81815705368684,0.056882763922823466,9.342097574014547,68143.5051103262,140.0,0.9199999999999999,28.72672322442507,2.4030954231478123
44,140.36986096841645,121.1863479463518,0.0,3.300000000000002,317.7210211045657,2.2136342691065027,14549.700494080986,-1.4109853438294075e-06,-6.871545223738832e-05,0.0,2.2136342691065027,40.03982114832563,0.10394810750584321,0.9548272269131077,21.772984280599946,0.029787256671591437,9.185614339918928,71471.14655138458,140.0,0.92,28.72672322442507,2.5070435306536556
45,142.66500029094328,121.1390390102311,0.0,3.3500000000000023,86.46191238416465,2.2956268523533647,4029.302116450243,-5.185287980218143e-06,-0.0002481277617409255,0.0,2.2956268523533647,42.335448000678994,0.10322468919673272,0.9322831093515389,22.705267389951484,0.11765383453075366,9.031590374418368,74746.25029226752,140.0,0.9199999999999999,28.72672322442507,2.610268219850388
46,145.02192627118313,121.08909498999932,0.0,3.400000000000002,50.95118599715115,2.3574550857835006,2422.5033922307894,-8.946129230211625e-06,-0.00041269916781858063,0.0,2.3574550857835006,44.69290308646249,0.10195139073227584,0.8361141152390926,23.541381505190575,0.2128084397745522,8.20110553895951,72474.23939566876,131.6490789190217,0.9259649436292703,28.72672322442507,2.712219610582664
47,147.4204574392455,121.03591348202907,0.0,3.450000000000002,36.02113782155287,2.3991206799485076,1734.0434545552655,-1.318229862852054e-05,-0.0005765361321491928,0.0,2.3991206799485076,47.092023766411,0.1003370646913049,0.7384621237125524,24.279843628903127,0.3195978980325294,7.359813903112382,69662.98920241038,122.97826587209775,0.9321583815199301,28.72672322442507,2.812556675273969
48,149.8404123252399,120.97889208269314,0.0,3.500000000000002,27.4944764666977,2.420626590416291,1329.238926363025,-1.8406571271986757e-05,-0.0007520849900662638,0.0,2.420626590416291,49.512650356827294,0.09837825673697922,0.6509141637659192,24.930757792669045,0.4434949917220435,6.616443362136221,67180.25395025128,115.32014014470835,0.9376284713252083,28.72672322442507,2.910934932010948
49,152.26160945927575,120.91742838836412,0.0,3.5500000000000025,21.79733851712751,2.4219771567015216,1049.6310481712358,-2.527633558187059e-05,-0.0009523803601349537,0.0,2.4219771567015216,51.93462751352882,0.0959918218225738,0.6006406841444445,25.53139847681349,0.5921534859316876,6.25720684054353,66992.49096756888,112.0,0.94,28.72672322442507,3.006926753833522
50,154.66386737146257,120.8509199954148,0.0,3.6000000000000023,17.612860576055553,2.4031784043214333,837.6895542407625,-3.474916198094769e-05,-0.0011932537990032304,0.0,2.4031784043214333,54.33780591785025,0.09307670669118326,0.5758673213107919,26.10726579812428,0.7781549917649846,6.187018662160521,68605.10771043712,112.0,0.94,28.72672322442507,3.100003460524705
51,157.0270045919098,120.7787645002178,0.0,3.650000000000002,14.34584011236321,2.364238553562248,668.019369313859,-4.833432538037921e-05,-0.0014961820628797752,0.0,2.364238553562248,56.70204447141249,0.08961823769990829,0.547910831575867,26.655176629700147,1.0203137195767076,6.1138318007387875,70149.57202058175,112.0,0.94,28.72672322442507,3.1896216982246135
52,159.33083965072694,120.70035949914588,0.0,3.7000000000000015,11.690340135550764,2.3051688273157223,527.998940392934,-6.854990830669938e-05,-0.0018927022309559007,0.0,2.3051688273157223,59.00721329872822,0.0856505572339687,0.5169399132237166,27.172116542923863,1.3456436875266526,6.035453007172031,71616.62450378705,112.0,0.94,28.72672322442507,3.275272255458582
53,161.55519107802348,120.61510258857166,0.0,3.750000000000002,9.474726378853948,2.225984728814826,410.8289698722728,-9.981713629515149e-05,-0.002432055431418185,0.0,2.225984728814826,61.23319802754304,0.08674600786200985,1.7118543252753604,26.51687437712833,1.4976768068817592,-19.73409921063424,0.0,0.0,0.0,28.72672322442507,3.362018263320592
54,163.67987740390885,120.52239136486789,0.0,3.8000000000000025,7.596544317520821,2.126708102774073,312.5967777480029,-0.00015032772791321154,-0.00319547525303809,0.0,2.126708102774073,63.359906130317114,0.08892228933433198,1.7770812652750412,24.80502005185297,1.6963897343364989,-19.984654900117697,0.0,0.0,0.0,28.72672322442507,3.4509405526549237
55,165.68471715849262,120.42162342440724,0.0,3.8500000000000014,5.991837817419138,2.00737057350759,230.88043395502737,-0.00023622714417177514,-0.004324799451766571,0.0,2.00737057350759,65.3672767038247,0.09076947506259503,1.8257975352731188,23.02793878657793,1.9470285374110317,-20.11466447298545,0.0,0.0,0.0,28.72672322442507,3.5417100277175186
56,167.54952887188415,120.3121963635624,0.0,3.9000000000000026,4.619389642923557,1.868019541666361,164.0209390786075,-0.00039179698981951804,-0.006084180523254714,0.0,1.868019541666361,67.23529624549106,0.09207160619828575,1.8267446752932004,21.202141251304813,2.288768705913872,-19.840477979271007,0.0,0.0,0.0,28.72672322442507,3.633781633915804
57,169.25413107419303,120.19350777870606,0.0,3.950000000000003,3.452059494666151,1.7087292495569548,110.71312482717799,-0.0006969034890502959,-0.009005427371108038,0.0,1.7087292495569548,68.94402549504801,0.09206589705618046,1.631092933075614,19.375396576011614,2.843929410033412,-17.71658111450637,0.0,0.0,0.0,28.72672322442507,3.7258475309719845
