,heave,x_double_dot,y_double_dot,yaw_acceleration,roll,pitch,front_left_tire_slip_ratio,front_right_tire_slip_ratio,rear_left_tire_slip_ratio,rear_right_tire_slip_ratio,s_dot,body_slip,steered_angle,torque_request,is_left_diff_bias
4853,0.023948405522989755,0.4241761881243384,-3.6994520559954482,-33.35672811602838,-0.006796234033946588,0.006740646070575551,-1.3859428250297768e-11,8.551275691155134e-11,-8.943687477490005e-11,-1.1062856235475475e-10,3.0,0.13962634015954636,-0.06283185307179584,0.0,False
4854,0.022716054043116874,5.291910028853523,-4.966783020174185,-32.319930248922056,-0.00909965298909698,0.00013944414935516521,1.85858835914233e-11,-7.483623647131575e-10,0.17042701685177886,0.4400552776445103,3.0,0.13962634015954636,-0.06283185307179584,0.40000000000000013,True
4855,0.023335384442617194,2.876356999726457,-4.208174861692431,-35.46773541672477,-0.00771977774436339,0.003416043892447788,4.8211618158337954e-12,2.6762204562417804e-12,0.03621940090398298,0.29271982308555894,3.0,0.13962634015954636,-0.06283185307179584,0.20000000000000018,False
4856,0.02563369136042886,-6.623256987580064,-3.439479453834542,-20.815319583647742,-0.006347387871499987,0.01628996323287695,-0.03101216718630045,-0.0473040355702331,-0.03396844559597262,-0.1194215451770926,3.0,0.13962634015954636,-0.06283185307179584,-0.3999999999999999,True
4857,0.02563369136042886,-6.623256987580064,-3.439479453834542,-20.815319583647742,-0.006347387871499987,0.01628996323287695,-0.03101216718630045,-0.0473040355702331,-0.03396844559597262,-0.1194215451770926,3.0,0.13962634015954636,-0.06283185307179584,-0.3999999999999999,False
4858,0.02208905986292199,7.690662279116253,-5.573557461601007,-29.548221266215712,-0.01019977274253685,-0.0031125683622356495,1.4458060568236475e-13,1.9510555884447004e-09,0.2759939466442125,0.9157314591903029,3.0,0.13962634015954636,-0.06283185307179584,0.6000000000000001,True
4859,0.024339395243475222,0.06831509174960253,-8.822467859069478,-21.89852554904869,-0.016213035886725007,0.007340807763875732,-3.731606522830886e-12,5.7656838123252065e-11,8.660339864543916e-12,-1.5900813710674952e-11,5.7,0.13962634015954636,-0.06283185307179584,0.0,True
4860,0.024339395243475222,0.06831509174960253,-8.822467859069478,-21.89852554904869,-0.016213035886725007,0.007340807763875732,-3.731606522830886e-12,5.7656838123252065e-11,8.660339864543916e-12,-1.5900813710674952e-11,5.7,0.13962634015954636,-0.06283185307179584,0.0,False
4861,0.021809313333118825,8.95402527476984,-5.961635717555124,-26.769894117872994,-0.010761309330875341,-0.004606372972701285,2.5657622529657836e-11,-5.993226109722857e-11,0.3805914798869738,1.0,3.0,0.13962634015954636,-0.06283185307179584,0.8,True
4862,0.024872531769194597,-0.3352870065078447,-14.245497873373628,-11.067760601672392,-0.026189845145581973,0.008125644802450748,-1.0252846595756432e-46,-6.990389333969757e-55,-2.739076960729181e-52,-7.256655861594645e-67,8.4,0.13962634015954636,-0.06283185307179584,0.0,True
4863,0.024872531769194597,-0.3352870065078447,-14.245497873373628,-11.067760601672392,-0.026189845145581973,0.008125644802450748,-1.0252846595756432e-46,-6.990389333969757e-55,-2.739076960729181e-52,-7.256655861594645e-67,8.4,0.13962634015954636,-0.06283185307179584,0.0,False
4864,0.025415749702760174,-0.6566225318118084,-17.28877011430037,-5.993708916065976,-0.03222773561738871,0.009169184952620662,1.8661101986298623e-44,4.395514032528367e-55,3.609598303720223e-49,-1.0036533639013006e-63,11.100000000000001,0.13962634015954636,-0.06283185307179584,0.0,True
4865,0.025415749702760174,-0.6566225318118084,-17.28877011430037,-5.993708916065976,-0.03222773561738871,0.009169184952620662,1.8661101986298623e-44,4.395514032528367e-55,3.609598303720223e-49,-1.0036533639013006e-63,11.100000000000001,0.13962634015954636,-0.06283185307179584,0.0,False
4866,0.02490539470804325,-0.9612574109739941,-18.78721023061826,-3.5538413863032625,-0.037839694933169146,0.011873389781795453,-6.043321572663052e-43,-5.220085702831932e-56,-3.740481390726098e-47,-1.6520973022187254e-63,13.8,0.13962634015954636,-0.06283185307179584,0.0,True
4867,0.02490539470804325,-0.9612574109739941,-18.78721023061826,-3.5538413863032625,-0.037839694933169146,0.011873389781795453,-6.043321572663052e-43,-5.220085702831932e-56,-3.740481390726098e-47,-1.6520973022187254e-63,13.8,0.13962634015954636,-0.06283185307179584,0.0,False
4868,0.025397168839377864,-1.2837959535835308,-19.880412888779773,-2.056997939696444,-0.04130692949765412,0.013828031919927203,7.017959234771751e-45,5.603400267073196e-57,3.5540482244081037e-48,-1.8868138323598916e-63,16.5,0.13962634015954636,-0.06283185307179584,0.0,True
4869,0.025397168839377864,-1.2837959535835308,-19.880412888779773,-2.056997939696444,-0.04130692949765412,0.013828031919927203,7.017959234771751e-45,5.603400267073196e-57,3.5540482244081037e-48,-1.8868138323598916e-63,16.5,0.13962634015954636,-0.06283185307179584,0.0,False
4870,0.02634396480522516,-1.643147230353149,-20.89052087078946,-0.8466699942558424,-0.044191316745905804,0.015707927536471503,-4.292436420348708e-43,-3.2937353889039954e-56,-2.167074728073408e-46,-2.9661006198835487e-63,19.200000000000003,0.13962634015954636,-0.06283185307179584,0.0,True
4871,0.02634396480522516,-1.643147230353149,-20.89052087078946,-0.8466699942558424,-0.044191316745905804,0.015707927536471503,-4.292436420348708e-43,-3.2937353889039954e-56,-2.167074728073408e-46,-2.9661006198835487e-63,19.200000000000003,0.13962634015954636,-0.06283185307179584,0.0,False
