,x,y,z,t,curvature,L,R,kx,ky,kz,dist,pos,delta_t,delta_vel,vel,ay,ax,power_into_inverter,motor_torque,motor_efficiency,max_vel,time
2707,-50.441394895162446,103.23628007833422,0.0,136.45000000000013,7.718260474829228,0.696237623607174,23.551411556421833,-0.041423301703283656,0.009326690286227624,0.0,0.696237623607174,1862.0178656208352,0.045208599598963756,0.4569938698005616,15.629054124978177,9.773996426297995,10.108560624625863,56296.82775718541,140.0,0.92,23.504005367637575,110.44162621960523
2708,-50.29829507165488,103.91884875389972,0.0,136.5000000000001,9.993107011649618,0.6974077403866019,26.71402702615745,-0.036734166682126174,0.007202029970474318,0.0,0.6974077403866019,1862.7152733612218,0.043988709391551944,0.4503801341351986,16.079434259113377,9.14378549525009,10.23853939715027,58073.2210838879,140.0,0.92,25.26087260657372,110.48561492899678
2709,-50.17318301867434,104.60420418451112,0.0,136.55000000000013,13.056947549766942,0.6966814853787462,30.45558338352093,-0.032366233087084514,0.005526717035383016,0.0,0.6966814853787462,1863.4119548466006,0.04274033743193528,0.4417859098400997,16.521220168953477,8.489353260362945,10.33650963901844,59800.755880722485,140.0,0.92,26.516975282452865,110.52835526642872
2710,-50.06418985718744,105.28946327252362,0.0,136.6000000000001,17.24888462227465,0.6938728463880339,35.00132321059545,-0.028258772793306706,0.004207917563265975,0.0,0.6938728463880339,1864.1058276929887,0.04145773161906428,0.43130843174148387,16.95252860069496,7.798297059478273,10.403570453506127,61469.96474405528,140.0,0.92,26.516975282452865,110.56981299804778
2711,-49.96944670816051,105.97174292029392,0.0,136.65000000000012,23.1083696234717,0.688826380192502,40.74612945478428,-0.024336619154486386,0.0031700095565512757,0.0,0.688826380192502,1864.7946540731812,0.04013519448222164,0.420247014969405,17.372775615664366,7.053141729113032,10.470785563417623,63070.986848045744,140.0,0.9199999999999999,26.516975282452865,110.60994819253
2712,-49.88708469256005,106.64816003017764,0.0,136.70000000000013,31.561023791645106,0.6814129498015198,48.43795159526767,-0.020510653360239526,0.0023511350414847807,0.0,0.6814129498015198,1865.4760670229828,0.0387681041218666,0.4077256820593743,17.78050129772374,6.230926838403076,10.517039491477284,64630.659560704036,140.0,0.9199999999999999,26.516975282452865,110.64871629665187
2713,-49.81523493135256,107.31583150453032,0.0,136.7500000000001,44.4016846872056,0.671526310616244,59.661059943273045,-0.016674963453428716,0.0016995587249762642,0.0,0.671526310616244,1866.147593333599,0.037353956448802496,0.3937596015177053,18.174260899241446,5.299038044227742,10.541309112928747,66143.49311409982,140.0,0.92,26.516975282452865,110.68607025310067
2714,-49.75202854550441,107.97187424570863,0.0,136.80000000000013,65.87807564655886,0.6590805151608854,78.40611811885704,-0.012700350347854512,0.0011697606256001352,0.0,0.6590805151608854,1866.8066738487598,0.035890980335596775,0.37828304207519914,18.552543941316646,4.212729403756272,10.539780149165136,67604.18026628725,140.0,0.9200000000000002,26.516975282452865,110.72196123343626
2715,-49.69559665598212,108.61340515606788,0.0,136.8500000000001,110.06931253961224,0.6440081265802664,118.2920744412392,-0.008423119480149783,0.000717834125430638,0.0,0.6440081265802664,1867.45068197534,0.03612424053469899,0.6325539552281779,18.143866348293514,2.5922790108803784,-17.51051221742865,0.0,0.0,0.0,26.516975282452865,110.75808547397097
2716,-49.64407038375208,109.23754113796468,0.0,136.90000000000012,274.65663800401444,0.6262592758819674,274.8015180598509,-0.003626991119457094,0.00029526982522455115,0.0,0.6262592758819674,1868.076941251222,0.036420183414748154,0.6318437870230662,17.511312393065335,1.0368081749836358,-17.348726112323874,0.0,0.0,0.0,26.516975282452865,110.79450565738571
2717,-49.59558084978075,109.84139909375462,0.0,136.95000000000013,538.7299276905738,0.6058016718989429,501.92274738715304,0.0019858494509592656,-0.0001606690647890272,0.0,0.6058016718989429,1868.682742923121,0.036558405640509675,0.617356703569935,16.87946860604227,0.5268864280513406,-16.886860702859913,0.0,0.0,0.0,26.516975282452865,110.83106406302622
2718,-49.54825917503464,110.42209592579336,0.0,137.0000000000001,119.89675029650004,0.58262179125107,121.42457841781658,0.008206726546290847,-0.0006885994169830824,0.0,0.58262179125107,1869.265364714372,0.0364771850681699,0.5797746835420747,16.262111902472334,2.0254194319867556,-15.894172822233145,0.0,0.0,0.0,26.516975282452865,110.86754124809438
2719,-49.50038712286256,110.97733912253445,0.0,137.05000000000013,77.89185537393999,0.5573030960854503,75.485624753094,0.013194299298698323,-0.0011866724735665078,0.0,0.5573030960854503,1869.8226678104575,0.03616956644226974,0.5485408259212262,15.682337218930261,3.0341113823220462,-15.165811478463597,0.0,0.0,0.0,26.516975282452865,110.90371081453665
2720,-49.45084902614323,111.50719851681792,0.0,137.1000000000001,53.00218994473244,0.532170086285416,53.65966622031151,0.018546223181921874,-0.0018267545605142959,0.0,0.532170086285416,1870.3548378967428,0.03577934020201436,0.5202534957616718,15.133796393009035,3.9798167050255113,-14.540611783902648,0.0,0.0,0.0,26.516975282452865,110.93949015473866
2721,-49.39867986013766,112.01233452758206,0.0,137.15000000000012,36.94693415662348,0.5078228148206999,39.71408216972548,0.02502971178304053,-0.002746849308880395,0.0,0.5078228148206999,1870.8626607115634,0.035346912010262924,0.49344056555623705,14.613542897247363,5.020317201474112,-13.959934192072204,0.0,0.0,0.0,26.516975282452865,110.97483706674893
2722,-49.34291460010697,112.49340757376412,0.0,137.20000000000013,26.123910625657533,0.48429437327846164,30.215986630483968,0.03284333382034153,-0.004074145290369104,0.0,0.48429437327846164,1871.346955084842,0.034873667509631875,0.4659894538862812,14.120102331691125,6.170071517431365,-13.362215309232331,0.0,0.0,0.0,26.516975282452865,111.00971073425856
2723,-49.282588221312274,112.95107807430152,0.0,137.2500000000001,18.655115171135296,0.4616292441349867,23.46217876837772,0.0421994407698373,-0.0059853134063912105,0.0,0.4616292441349867,1871.8085843289768,0.03435476897783652,0.43398046915177896,13.654112877804844,7.449090837969249,-12.632320986694893,0.0,0.0,0.0,23.44855290242444,111.0440655032364
2724,-49.21673569901458,113.3860064481324,0.0,137.30000000000013,13.433983851462523,0.43988549084522793,18.51264859505855,0.05330855403616813,-0.008720524591094962,0.0,0.43988549084522793,1872.248469819822,0.03378646132257521,0.40110749654178585,13.220132408653065,8.876493217787992,-11.871840993119232,0.0,0.0,0.0,20.278858468067504,111.07785196455897
2725,-49.14439200847505,113.7988531141939,0.0,137.3500000000001,9.755745265760808,0.4191371842714177,14.806969297478087,0.06635052522607512,-0.012597117407210472,0.0,0.4191371842714177,1872.6676070040935,0.03316616898403809,0.3630664836301459,12.81902491211128,10.478234759254574,-10.94689241331669,0.0,0.0,0.0,17.751926585160014,111.11101813354301
2726,-49.06459212495468,114.19027849142412,0.0,137.40000000000012,7.150715385646087,0.3994769672330125,11.990935665370836,0.0814266075879905,-0.01801818659213356,0.0,0.3994769672330125,1873.0670839713266,0.03249533530448774,0.32518996278905626,12.455958428481134,12.272231932092378,-10.007281344905715,0.0,0.0,0.0,15.699624810376314,111.1435134688475
2727,-48.97637102371459,114.56094299876042,0.0,137.45000000000013,5.298098595703793,0.38101855558866976,9.830296868078193,0.09848689718134399,-0.02546717139181018,0.0,0.38101855558866976,1873.4481025269154,0.03178770601690765,0.2888378390993109,12.130768465692078,14.265217301870843,-9.08646377142409,0.0,0.0,0.0,14.012801535236367,111.17530117486442
2728,-48.878763680015936,114.91150705514023,0.0,137.5000000000001,3.9759582671939873,0.36389881996150214,8.164520149689405,0.117231515198471,-0.035474067094536384,0.0,0.36389881996150214,1873.812001346877,0.031062445196789447,0.25371480746310204,11.841930626592768,16.44759807174162,-8.167895536096609,0.0,0.0,0.0,12.624253446554151,111.20636362006121
2729,-48.77080506911967,115.24263107950163,0.0,137.55000000000013,3.0296887860153543,0.3482788841947521,6.8805189900724155,0.13699462432668605,-0.048534219253138826,0.0,0.3482788841947521,1874.1602802310717,0.030054573510774465,0.0,11.588215819129667,19.516950111537113,-0.0,0.0,0.0,0.0,11.588215819129667,111.23641819357198
